iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients
POL,Europe,Poland,2020-06-25,33119,298,300.571,1412,16,13.714,830.943,7.477,7.541,35.427,0.401,0.344,0.85,
POL,Europe,Poland,2020-06-26,33395,276,297,1429,17,13.571,837.867,6.925,7.452,35.853,0.427,0.341,0.86,
POL,Europe,Poland,2020-06-27,33714,319,299.143,1435,6,12.714,845.871,8.004,7.505,36.004,0.151,0.319,0.86,
POL,Europe,Poland,2020-06-28,33907,193,282.286,1438,3,11.714,850.713,4.842,7.082,36.079,0.075,0.294,0.86,
POL,Europe,Poland,2020-06-29,34154,247,275.286,1444,6,12.143,856.91,6.197,6.907,36.229,0.151,0.305,0.89,
POL,Europe,Poland,2020-06-30,34393,239,266.571,1463,19,12.571,862.907,5.996,6.688,36.706,0.477,0.315,0.93,
POL,Europe,Poland,2020-07-01,34775,382,279.143,1477,14,11.571,872.491,9.584,7.004,37.057,0.351,0.29,0.97,
POL,Europe,Poland,2020-07-02,35146,371,289.571,1492,15,11.429,881.799,9.308,7.265,37.434,0.376,0.287,0.97,
POL,Europe,Poland,2020-07-03,35405,259,287.143,1507,15,11.143,888.297,6.498,7.204,37.81,0.376,0.28,0.95,
POL,Europe,Poland,2020-07-04,35719,314,286.429,1512,5,11,896.176,7.878,7.186,37.935,0.125,0.276,0.93,
POL,Europe,Poland,2020-07-05,35950,231,291.857,1517,5,11.286,901.971,5.796,7.323,38.061,0.125,0.283,0.92,
POL,Europe,Poland,2020-07-06,36155,205,285.857,1521,4,11,907.115,5.143,7.172,38.161,0.1,0.276,0.92,
POL,Europe,Poland,2020-07-07,36412,257,288.429,1528,7,9.286,913.563,6.448,7.237,38.337,0.176,0.233,0.94,
POL,Europe,Poland,2020-07-08,36689,277,273.429,1542,14,9.286,920.513,6.95,6.86,38.688,0.351,0.233,0.95,
POL,Europe,Poland,2020-07-09,36951,262,257.857,1551,9,8.429,927.086,6.573,6.47,38.914,0.226,0.211,0.97,
POL,Europe,Poland,2020-07-10,37216,265,258.714,1562,11,7.857,933.735,6.649,6.491,39.19,0.276,0.197,1,
POL,Europe,Poland,2020-07-11,37521,305,257.429,1568,6,8,941.387,7.652,6.459,39.341,0.151,0.201,1.04,
POL,Europe,Poland,2020-07-12,37891,370,277.286,1571,3,7.714,950.67,9.283,6.957,39.416,0.075,0.194,1.07,
POL,Europe,Poland,2020-07-13,38190,299,290.714,1576,5,7.857,958.172,7.502,7.294,39.541,0.125,0.197,1.07,
POL,Europe,Poland,2020-07-14,38457,267,292.143,1588,12,8.571,964.871,6.699,7.33,39.842,0.301,0.215,1.06,
POL,Europe,Poland,2020-07-15,38721,264,290.286,1594,6,7.429,971.495,6.624,7.283,39.993,0.151,0.186,1.06,
POL,Europe,Poland,2020-07-16,39054,333,300.429,1605,11,7.714,979.849,8.355,7.538,40.269,0.276,0.194,1.08,
POL,Europe,Poland,2020-07-17,39407,353,313,1612,7,7.143,988.706,8.857,7.853,40.444,0.176,0.179,1.1,
POL,Europe,Poland,2020-07-18,39746,339,317.857,1618,6,7.143,997.211,8.505,7.975,40.595,0.151,0.179,1.12,
POL,Europe,Poland,2020-07-19,40104,358,316.143,1624,6,7.571,1006.194,8.982,7.932,40.746,0.151,0.19,1.14,
POL,Europe,Poland,2020-07-20,40383,279,313.286,1627,3,7.286,1013.194,7,7.86,40.821,0.075,0.183,1.17,
POL,Europe,Poland,2020-07-21,40782,399,332.143,1636,9,6.857,1023.204,10.011,8.333,41.047,0.226,0.172,1.19,
POL,Europe,Poland,2020-07-22,41162,380,348.714,1642,6,6.857,1032.738,9.534,8.749,41.197,0.151,0.172,1.21,
POL,Europe,Poland,2020-07-23,41580,418,360.857,1651,9,6.571,1043.226,10.487,9.054,41.423,0.226,0.165,1.22,
POL,Europe,Poland,2020-07-24,42038,458,375.857,1655,4,6.143,1054.717,11.491,9.43,41.523,0.1,0.154,1.24,
POL,Europe,Poland,2020-07-25,42622,584,410.857,1664,9,6.571,1069.369,14.652,10.308,41.749,0.226,0.165,1.26,
POL,Europe,Poland,2020-07-26,43065,443,423,1671,7,6.714,1080.484,11.115,10.613,41.925,0.176,0.168,1.25,
POL,Europe,Poland,2020-07-27,43402,337,431.286,1676,5,7,1088.939,8.455,10.821,42.05,0.125,0.176,1.25,
POL,Europe,Poland,2020-07-28,43904,502,446,1682,6,6.571,1101.534,12.595,11.19,42.201,0.151,0.165,1.26,
POL,Europe,Poland,2020-07-29,44416,512,464.857,1694,12,7.429,1114.38,12.846,11.663,42.502,0.301,0.186,1.27,
POL,Europe,Poland,2020-07-30,45031,615,493,1709,15,8.286,1129.81,15.43,12.369,42.878,0.376,0.208,1.28,
POL,Europe,Poland,2020-07-31,45688,657,521.429,1716,7,8.714,1146.294,16.484,13.082,43.054,0.176,0.219,1.28,
POL,Europe,Poland,2020-08-01,46346,658,532,1721,5,8.143,1162.803,16.509,13.348,43.179,0.125,0.204,1.27,
POL,Europe,Poland,2020-08-02,46894,548,547,1731,10,8.571,1176.552,13.749,13.724,43.43,0.251,0.215,1.26,
POL,Europe,Poland,2020-08-03,47469,575,581,1732,1,8,1190.978,14.427,14.577,43.455,0.025,0.201,1.27,
POL,Europe,Poland,2020-08-04,48149,680,606.429,1738,6,8,1208.039,17.061,15.215,43.606,0.151,0.201,1.25,
POL,Europe,Poland,2020-08-05,48789,640,624.714,1756,18,8.857,1224.097,16.057,15.674,44.057,0.452,0.222,1.23,
POL,Europe,Poland,2020-08-06,49515,726,640.571,1774,18,9.286,1242.312,18.215,16.072,44.509,0.452,0.233,1.21,
POL,Europe,Poland,2020-08-07,50324,809,662.286,1787,13,10.143,1262.609,20.297,16.616,44.835,0.326,0.254,1.2,
POL,Europe,Poland,2020-08-08,51167,843,688.714,1800,13,11.286,1283.76,21.151,17.28,45.161,0.326,0.283,1.18,
POL,Europe,Poland,2020-08-09,51791,624,699.571,1807,7,10.857,1299.416,15.656,17.552,45.337,0.176,0.272,1.15,
POL,Europe,Poland,2020-08-10,52410,619,705.857,1809,2,11,1314.946,15.53,17.71,45.387,0.05,0.276,1.13,
POL,Europe,Poland,2020-08-11,52961,551,687.429,1821,12,11.857,1328.771,13.824,17.247,45.688,0.301,0.297,1.1,
POL,Europe,Poland,2020-08-12,53676,715,698.143,1830,9,10.571,1346.71,17.939,17.516,45.914,0.226,0.265,1.1,
POL,Europe,Poland,2020-08-13,54487,811,710.286,1844,14,10,1367.057,20.348,17.821,46.265,0.351,0.251,1.09,
POL,Europe,Poland,2020-08-14,55319,832,713.571,1858,14,10.143,1387.932,20.875,17.903,46.616,0.351,0.254,1.07,
POL,Europe,Poland,2020-08-15,56090,771,703.286,1869,11,9.857,1407.276,19.344,17.645,46.892,0.276,0.247,1.06,
POL,Europe,Poland,2020-08-16,56684,594,699,1877,8,10,1422.179,14.903,17.538,47.093,0.201,0.251,1.05,
POL,Europe,Poland,2020-08-17,57279,595,695.571,1885,8,10.857,1437.107,14.928,17.452,47.294,0.201,0.272,1.05,
POL,Europe,Poland,2020-08-18,57876,597,702.143,1896,11,10.714,1452.086,14.978,17.616,47.57,0.276,0.269,1.05,
POL,Europe,Poland,2020-08-19,58611,735,705,1913,17,11.857,1470.527,18.441,17.688,47.996,0.427,0.297,1.05,
POL,Europe,Poland,2020-08-20,59378,767,698.714,1925,12,11.571,1489.771,19.244,17.53,48.297,0.301,0.29,1.05,
POL,Europe,Poland,2020-08-21,60281,903,708.857,1938,13,11.429,1512.426,22.656,17.785,48.624,0.326,0.287,1.06,
POL,Europe,Poland,2020-08-22,61181,900,727.286,1951,13,11.714,1535.007,22.581,18.247,48.95,0.326,0.294,1.05,
POL,Europe,Poland,2020-08-23,61762,581,725.429,1955,4,11.143,1549.584,14.577,18.201,49.05,0.1,0.28,1.04,
POL,Europe,Poland,2020-08-24,62310,548,718.714,1960,5,10.714,1563.333,13.749,18.032,49.176,0.125,0.269,1.04,
POL,Europe,Poland,2020-08-25,63073,763,742.429,1977,17,11.571,1582.477,19.143,18.627,49.602,0.427,0.29,1.04,
POL,Europe,Poland,2020-08-26,63802,729,741.571,1994,17,11.571,1600.767,18.29,18.606,50.029,0.427,0.29,1.02,
POL,Europe,Poland,2020-08-27,64689,887,758.714,2010,16,12.143,1623.021,22.254,19.036,50.43,0.401,0.305,1,
POL,Europe,Poland,2020-08-28,65480,791,742.714,2018,8,11.429,1642.867,19.846,18.634,50.631,0.201,0.287,0.97,
POL,Europe,Poland,2020-08-29,66239,759,722.571,2032,14,11.571,1661.91,19.043,18.129,50.982,0.351,0.29,0.95,
POL,Europe,Poland,2020-08-30,66870,631,729.714,2033,1,11.143,1677.742,15.832,18.308,51.007,0.025,0.28,0.94,
POL,Europe,Poland,2020-08-31,67372,502,723.143,2039,6,11.286,1690.337,12.595,18.143,51.158,0.151,0.283,0.92,
POL,Europe,Poland,2020-09-01,67922,550,692.714,2058,19,11.571,1704.136,13.799,17.38,51.634,0.477,0.29,0.89,
POL,Europe,Poland,2020-09-02,68517,595,673.571,2078,20,12,1719.064,14.928,16.9,52.136,0.502,0.301,0.87,
POL,Europe,Poland,2020-09-03,69129,612,634.286,2092,14,11.714,1734.419,15.355,15.914,52.487,0.351,0.294,0.85,
POL,Europe,Poland,2020-09-04,69820,691,620,2100,8,11.714,1751.756,17.337,15.556,52.688,0.201,0.294,0.83,
POL,Europe,Poland,2020-09-05,70387,567,592.571,2113,13,11.571,1765.982,14.226,14.867,53.014,0.326,0.29,0.82,
POL,Europe,Poland,2020-09-06,70824,437,564.857,2120,7,12.429,1776.946,10.964,14.172,53.19,0.176,0.312,0.82,
POL,Europe,Poland,2020-09-07,71126,302,536.286,2124,4,12.143,1784.523,7.577,13.455,53.29,0.1,0.305,0.83,
POL,Europe,Poland,2020-09-08,71526,400,514.857,2136,12,11.143,1794.559,10.036,12.918,53.591,0.301,0.28,0.84,
POL,Europe,Poland,2020-09-09,71947,421,490,2147,11,9.857,1805.122,10.563,12.294,53.867,0.276,0.247,0.86,
POL,Europe,Poland,2020-09-10,72453,506,474.857,2159,12,9.571,1817.817,12.695,11.914,54.168,0.301,0.24,0.89,
POL,Europe,Poland,2020-09-11,73047,594,461,2169,10,9.857,1832.72,14.903,11.566,54.419,0.251,0.247,0.93,
POL,Europe,Poland,2020-09-12,73650,603,466.143,2182,13,9.857,1847.849,15.129,11.695,54.746,0.326,0.247,0.98,
POL,Europe,Poland,2020-09-13,74152,502,475.429,2188,6,9.714,1860.444,12.595,11.928,54.896,0.151,0.244,1.03,
POL,Europe,Poland,2020-09-14,74529,377,486.143,2203,15,11.286,1869.903,9.459,12.197,55.272,0.376,0.283,1.09,
POL,Europe,Poland,2020-09-15,75134,605,515.429,2227,24,13,1885.082,15.179,12.932,55.875,0.602,0.326,1.15,
POL,Europe,Poland,2020-09-16,75734,600,541,2237,10,12.857,1900.136,15.054,13.573,56.125,0.251,0.323,1.19,
POL,Europe,Poland,2020-09-17,76571,837,588.286,2253,16,13.429,1921.136,21,14.76,56.527,0.401,0.337,1.24,
POL,Europe,Poland,2020-09-18,77328,757,611.571,2270,17,14.429,1940.129,18.993,15.344,56.953,0.427,0.362,1.26,
POL,Europe,Poland,2020-09-19,78330,1002,668.571,2282,12,14.286,1965.269,25.14,16.774,57.254,0.301,0.358,1.31,
POL,Europe,Poland,2020-09-20,79240,910,726.857,2293,11,15,1988.1,22.832,18.237,57.53,0.276,0.376,1.35,
POL,Europe,Poland,2020-09-21,79988,748,779.857,2298,5,13.571,2006.867,18.767,19.566,57.656,0.125,0.341,1.36,
POL,Europe,Poland,2020-09-22,80699,711,795,2316,18,12.714,2024.706,17.839,19.946,58.108,0.452,0.319,1.37,
POL,Europe,Poland,2020-09-23,81673,974,848.429,2344,28,15.286,2049.143,24.437,21.287,58.81,0.703,0.384,1.39,
POL,Europe,Poland,2020-09-24,82809,1136,891.143,2369,25,16.571,2077.645,28.502,22.358,59.437,0.627,0.416,1.43,
POL,Europe,Poland,2020-09-25,84396,1587,1009.714,2392,23,17.429,2117.462,39.817,25.333,60.014,0.577,0.437,1.47,
POL,Europe,Poland,2020-09-26,85980,1584,1092.857,2424,32,20.286,2157.204,39.742,27.419,60.817,0.803,0.509,1.48,
POL,Europe,Poland,2020-09-27,87330,1350,1155.714,2432,8,19.857,2191.075,33.871,28.996,61.018,0.201,0.498,1.48,
POL,Europe,Poland,2020-09-28,88636,1306,1235.429,2447,15,21.286,2223.842,32.767,30.996,61.394,0.376,0.534,1.48,
POL,Europe,Poland,2020-09-29,89962,1326,1323.286,2483,36,23.857,2257.111,33.269,33.201,62.297,0.903,0.599,1.47,
POL,Europe,Poland,2020-09-30,91514,1552,1405.857,2513,30,24.143,2296.05,38.939,35.272,63.05,0.753,0.606,1.47,
POL,Europe,Poland,2020-10-01,93481,1967,1524.571,2543,30,24.857,2345.401,49.351,38.251,63.803,0.753,0.624,1.47,
POL,Europe,Poland,2020-10-02,95773,2292,1625.286,2570,27,25.429,2402.907,57.505,40.778,64.48,0.677,0.638,1.49,
POL,Europe,Poland,2020-10-03,98140,2367,1737.143,2604,34,25.714,2462.294,59.387,43.584,65.333,0.853,0.645,1.5,
POL,Europe,Poland,2020-10-04,100074,1934,1820.571,2630,26,28.286,2510.817,48.523,45.677,65.986,0.652,0.71,1.53,
POL,Europe,Poland,2020-10-05,102080,2006,1920.571,2659,29,30.286,2561.147,50.33,48.186,66.713,0.728,0.76,1.57,
POL,Europe,Poland,2020-10-06,104316,2236,2050.571,2717,58,33.429,2617.247,56.1,51.448,68.168,1.455,0.839,1.61,
POL,Europe,Poland,2020-10-07,107319,3003,2257.857,2792,75,39.857,2692.591,75.344,56.649,70.05,1.882,1,1.66,
POL,Europe,Poland,2020-10-08,111599,4280,2588.286,2867,75,46.286,2799.975,107.384,64.939,71.932,1.882,1.161,1.71,
POL,Europe,Poland,2020-10-09,116338,4739,2937.857,2919,52,49.857,2918.874,118.9,73.71,73.237,1.305,1.251,1.73,
POL,Europe,Poland,2020-10-10,121638,5300,3356.857,2972,53,52.571,3051.849,132.975,84.222,74.566,1.33,1.319,1.72,
POL,Europe,Poland,2020-10-11,125816,4178,3677.429,3004,32,53.429,3156.674,104.824,92.265,75.369,0.803,1.341,1.71,
POL,Europe,Poland,2020-10-12,130210,4394,4018.571,3039,35,54.286,3266.917,110.244,100.824,76.247,0.878,1.362,1.7,
POL,Europe,Poland,2020-10-13,135278,5068,4423.143,3101,62,54.857,3394.072,127.154,110.975,77.803,1.556,1.376,1.69,
POL,Europe,Poland,2020-10-14,141804,6526,4926.429,3217,116,60.714,3557.806,163.735,123.602,80.713,2.91,1.523,1.69,
POL,Europe,Poland,2020-10-15,149903,8099,5472,3308,91,63,3761.007,203.201,137.29,82.996,2.283,1.581,1.67,
POL,Europe,Poland,2020-10-16,157608,7705,5895.714,3440,132,74.429,3954.322,193.315,147.921,86.308,3.312,1.867,1.65,
POL,Europe,Poland,2020-10-17,167230,9622,6513.143,3524,84,78.857,4195.735,241.412,163.412,88.416,2.108,1.978,1.64,
POL,Europe,Poland,2020-10-18,175766,8536,7135.714,3573,49,81.286,4409.9,214.165,179.032,89.645,1.229,2.039,1.62,
POL,Europe,Poland,2020-10-19,183248,7482,7576.857,3614,41,82.143,4597.62,187.72,190.1,90.674,1.029,2.061,1.59,
POL,Europe,Poland,2020-10-20,192539,9291,8180.143,3721,107,88.571,4830.727,233.108,205.237,93.358,2.685,2.222,1.56,
POL,Europe,Poland,2020-10-21,202579,10040,8682.143,3851,130,90.571,5082.627,251.9,217.832,96.62,3.262,2.272,1.53,
POL,Europe,Poland,2020-10-22,214686,12107,9254.714,4019,168,101.571,5386.387,303.76,232.197,100.835,4.215,2.548,1.51,
POL,Europe,Poland,2020-10-23,228318,13632,10101.429,4172,153,104.571,5728.408,342.021,253.441,104.674,3.839,2.624,1.51,
POL,Europe,Poland,2020-10-24,241946,13628,10673.714,4351,179,118.143,6070.33,341.921,267.799,109.165,4.491,2.964,1.5,
POL,Europe,Poland,2020-10-25,253688,11742,11131.714,4438,87,123.571,6364.932,294.602,279.29,111.348,2.183,3.1,1.5,
POL,Europe,Poland,2020-10-26,263929,10241,11525.857,4483,45,124.143,6621.874,256.943,289.179,112.477,1.129,3.115,1.5,
POL,Europe,Poland,2020-10-27,280229,16300,12527.143,4615,132,127.714,7030.835,408.961,314.301,115.789,3.312,3.204,1.52,
POL,Europe,Poland,2020-10-28,299049,18820,13781.429,4849,234,142.571,7503.021,472.186,345.771,121.659,5.871,3.577,1.51,
POL,Europe,Poland,2020-10-29,319205,20156,14931.286,5149,300,161.429,8008.727,505.706,374.62,129.186,7.527,4.05,1.49,
POL,Europe,Poland,2020-10-30,340834,21629,16073.714,5351,202,168.429,8551.39,542.663,403.283,134.254,5.068,4.226,1.46,
POL,Europe,Poland,2020-10-31,362731,21897,17255,5631,280,182.857,9100.778,549.387,432.921,141.28,7.025,4.588,1.42,
POL,Europe,Poland,2020-11-01,379902,17171,18030.571,5783,152,192.143,9531.591,430.814,452.38,145.093,3.814,4.821,1.39,
POL,Europe,Poland,2020-11-02,395480,15578,18793,5875,92,198.857,9922.437,390.846,471.509,147.401,2.308,4.989,1.36,
POL,Europe,Poland,2020-11-03,414844,19364,19230.714,6102,227,212.429,10408.272,485.835,482.491,153.097,5.695,5.33,1.35,
POL,Europe,Poland,2020-11-04,439536,24692,20069.571,6475,373,232.286,11027.785,619.513,503.538,162.455,9.358,5.828,1.35,
POL,Europe,Poland,2020-11-05,466679,27143,21067.714,6842,367,241.857,11708.792,681.007,528.581,171.663,9.208,6.068,1.33,
POL,Europe,Poland,2020-11-06,493765,27086,21847.286,7287,445,276.571,12388.369,679.577,548.14,182.828,11.165,6.939,1.31,
POL,Europe,Poland,2020-11-07,521640,27875,22701.286,7636,349,286.429,13087.742,699.373,569.566,191.584,8.756,7.186,1.28,
POL,Europe,Poland,2020-11-08,546425,24785,23789,7872,236,298.429,13709.587,621.846,596.857,197.505,5.921,7.487,1.25,
POL,Europe,Poland,2020-11-09,568138,21713,24665.429,8045,173,310,14254.358,544.771,618.846,201.846,4.341,7.778,1.21,
POL,Europe,Poland,2020-11-10,593592,25454,25535.429,8375,330,324.714,14892.989,638.631,640.674,210.125,8.28,8.147,1.16,
POL,Europe,Poland,2020-11-11,618813,25221,25611,8805,430,332.857,15525.774,632.785,642.57,220.914,10.789,8.351,1.11,
POL,Europe,Poland,2020-11-12,641496,22683,24973.857,9080,275,319.714,16094.881,569.108,626.584,227.814,6.9,8.022,1.06,
POL,Europe,Poland,2020-11-13,665547,24051,24540.286,9499,419,316,16698.311,603.43,615.706,238.326,10.513,7.928,1.04,
POL,Europe,Poland,2020-11-14,691118,25571,24211.143,10045,546,344.143,17339.878,641.566,607.448,252.025,13.699,8.634,1.03,
POL,Europe,Poland,2020-11-15,712972,21854,23792.429,10348,303,353.714,17888.186,548.308,596.943,259.627,7.602,8.875,1.02,
POL,Europe,Poland,2020-11-16,733788,20816,23664.286,10491,143,349.429,18410.451,522.265,593.728,263.215,3.588,8.767,1.01,
POL,Europe,Poland,2020-11-17,752940,19152,22764,10848,357,353.286,18890.967,480.516,571.14,272.172,8.957,8.864,0.97,
POL,Europe,Poland,2020-11-18,772823,19883,22001.429,11451,603,378,19389.824,498.857,552.007,287.301,15.129,9.484,0.95,
POL,Europe,Poland,2020-11-19,796798,23975,22186,12088,637,429.714,19991.347,601.523,556.638,303.283,15.982,10.781,0.95,
POL,Europe,Poland,2020-11-20,819262,22464,21959.286,12714,626,459.286,20554.96,563.613,550.95,318.989,15.706,11.523,0.95,
POL,Europe,Poland,2020-11-21,843475,24213,21765.286,13288,574,463.286,21162.455,607.495,546.082,333.391,14.401,11.624,0.96,
POL,Europe,Poland,2020-11-22,861331,17856,21194.143,13618,330,467.143,21610.455,448,531.753,341.67,8.28,11.72,0.95,
POL,Europe,Poland,2020-11-23,876333,15002,20363.571,13774,156,469,21986.849,376.394,510.914,345.584,3.914,11.767,0.95,
POL,Europe,Poland,2020-11-24,909066,32733,22303.714,14314,540,495.143,22808.107,821.258,559.591,359.133,13.548,12.423,0.94,
POL,Europe,Poland,2020-11-25,924422,15356,21657,14988,674,505.286,23193.383,385.276,543.366,376.043,16.91,12.677,0.86,
POL,Europe,Poland,2020-11-26,941112,16690,20616.286,15568,580,497.143,23612.128,418.746,517.254,390.595,14.552,12.473,0.8,
POL,Europe,Poland,2020-11-27,958416,17304,19879.143,16147,579,490.429,24046.279,434.151,498.76,405.122,14.527,12.305,0.76,
POL,Europe,Poland,2020-11-28,973593,15177,18588.286,16746,599,494,24427.064,380.785,466.373,420.151,15.029,12.394,0.74,
POL,Europe,Poland,2020-11-29,985075,11482,17677.714,17029,283,487.286,24715.143,288.079,443.527,427.251,7.1,12.226,0.73,
POL,Europe,Poland,2020-11-30,990811,5736,16354,17150,121,482.286,24859.057,143.914,410.315,430.287,3.036,12.1,0.71,
POL,Europe,Poland,2020-12-01,999924,9113,12979.714,17599,449,469.286,25087.698,228.642,325.656,441.552,11.265,11.774,0.71,
POL,Europe,Poland,2020-12-02,1013747,13823,12760.714,18208,609,460,25434.512,346.814,320.161,456.832,15.28,11.541,0.73,
POL,Europe,Poland,2020-12-03,1028610,14863,12499.714,18828,620,465.714,25807.419,372.907,313.613,472.387,15.556,11.685,0.74,
POL,Europe,Poland,2020-12-04,1041846,13236,11918.571,19359,531,458.857,26139.505,332.086,299.032,485.71,13.323,11.513,0.75,
POL,Europe,Poland,2020-12-05,1054273,12427,11525.714,19861,502,445,26451.293,311.789,289.176,498.305,12.595,11.165,0.76,
POL,Europe,Poland,2020-12-06,1063449,9176,11196.286,20089,228,437.143,26681.515,230.222,280.91,504.025,5.72,10.968,0.77,
POL,Europe,Poland,2020-12-07,1067870,4421,11008.429,20181,92,433,26792.437,110.921,276.197,506.333,2.308,10.864,0.78,
POL,Europe,Poland,2020-12-08,1076180,8310,10893.714,20592,411,427.571,27000.931,208.495,273.319,516.645,10.312,10.728,0.79,
POL,Europe,Poland,2020-12-09,1088346,12166,10657,21160,568,421.714,27306.171,305.24,267.38,530.896,14.251,10.581,0.82,
POL,Europe,Poland,2020-12-10,1102096,13750,10498,21630,470,400.286,27651.153,344.982,263.391,542.688,11.792,10.043,0.84,
POL,Europe,Poland,2020-12-11,1115201,13105,10479.286,22174,544,402.143,27979.953,328.799,262.921,556.337,13.649,10.09,0.86,
POL,Europe,Poland,2020-12-12,1126700,11499,10346.714,22676,502,402.143,28268.458,288.505,259.595,568.932,12.595,10.09,0.87,
POL,Europe,Poland,2020-12-13,1135676,8976,10318.143,22864,188,396.429,28493.662,225.204,258.878,573.649,4.717,9.946,0.87,
POL,Europe,Poland,2020-12-14,1140572,4896,10386,22960,96,397,28616.501,122.839,260.581,576.057,2.409,9.961,0.87,
POL,Europe,Poland,2020-12-15,1147446,6874,10180.857,23309,349,388.143,28788.967,172.466,255.434,584.814,8.756,9.738,0.86,
POL,Europe,Poland,2020-12-16,1159901,12455,10222.143,23914,605,393.429,29101.458,312.491,256.47,599.993,15.179,9.871,0.87,
POL,Europe,Poland,2020-12-17,1171854,11953,9965.429,24345,431,387.857,29401.354,299.896,250.029,610.806,10.814,9.731,0.89,
POL,Europe,Poland,2020-12-18,1182864,11010,9666.143,24771,426,371,29677.591,276.237,242.52,621.495,10.688,9.308,0.91,
POL,Europe,Poland,2020-12-19,1194110,11246,9630,25254,483,368.286,29959.748,282.158,241.613,633.613,12.118,9.24,0.92,
POL,Europe,Poland,2020-12-20,1202700,8590,9574.857,25397,143,361.857,30175.268,215.52,240.229,637.201,3.588,9.079,0.92,
POL,Europe,Poland,2020-12-21,1207333,4633,9537.286,25474,77,359.143,30291.508,116.24,239.287,639.133,1.932,9.011,0.91,
POL,Europe,Poland,2020-12-22,1214525,7192,9582.714,25783,309,353.429,30471.953,180.444,240.427,646.885,7.753,8.867,0.9,
POL,Europe,Poland,2020-12-23,1226883,12358,9568.857,26255,472,334.429,30782.01,310.057,240.079,658.728,11.842,8.391,0.89,
POL,Europe,Poland,2020-12-24,1239998,13115,9734.857,26752,497,343.857,31111.06,329.05,244.244,671.197,12.47,8.627,0.88,
POL,Europe,Poland,2020-12-25,1249079,9081,9459.286,26992,240,317.286,31338.899,227.839,237.33,677.219,6.022,7.961,0.85,
POL,Europe,Poland,2020-12-26,1253957,4878,8549.571,27061,69,258.143,31461.286,122.387,214.505,678.95,1.731,6.477,0.83,
POL,Europe,Poland,2020-12-27,1257799,3842,7871.286,27118,57,245.857,31557.68,96.394,197.487,680.38,1.43,6.168,0.85,
POL,Europe,Poland,2020-12-28,1261010,3211,7668.143,27147,29,239,31638.243,80.563,192.391,681.108,0.728,5.996,0.91,
POL,Europe,Poland,2020-12-29,1268634,7624,7729.857,27454,307,238.714,31829.526,191.283,193.939,688.81,7.703,5.989,0.97,
POL,Europe,Poland,2020-12-30,1281414,12780,7790.143,28019,565,252,32150.171,320.645,195.452,702.986,14.176,6.323,1.01,
POL,Europe,Poland,2020-12-31,1294878,13464,7840,28554,535,257.429,32487.978,337.806,196.703,716.409,13.423,6.459,1.03,
POL,Europe,Poland,2021-01-01,1305774,10896,8099.286,28956,402,280.571,32761.354,273.376,203.208,726.495,10.086,7.039,1.02,
POL,Europe,Poland,2021-01-02,1312780,7006,8403.286,29058,102,285.286,32937.132,175.778,210.835,729.054,2.559,7.158,0.99,
POL,Europe,Poland,2021-01-03,1318562,5782,8680.429,29119,61,285.857,33082.2,145.068,217.789,730.584,1.53,7.172,0.99,
POL,Europe,Poland,2021-01-04,1322947,4385,8848.143,29161,42,287.714,33192.218,110.018,221.996,731.638,1.054,7.219,1.01,
POL,Europe,Poland,2021-01-05,1330543,7596,8844.143,29502,341,292.571,33382.798,190.581,221.896,740.194,8.556,7.341,1.04,
POL,Europe,Poland,2021-01-06,1344763,14220,9049.857,30055,553,290.857,33739.573,356.774,227.057,754.068,13.875,7.297,1.06,
POL,Europe,Poland,2021-01-07,1356882,12119,8857.714,30241,186,241,34043.633,304.061,222.237,758.735,4.667,6.047,1.04,
